file_name,entropy_of_text,macro_chr_count,macro_vocab_size,macro_arithmetic_operator_count,macro_token_count,macro_max_line_length,remote_template_present,numeric_cell_count,string_cell_count,avg_cell_length,label
10d164258a05b43017ea2344e234477490adaef157633778e0a2f2f558ef9385.xls,4.68783521035833,0,109,28,109,139,0,5,84,7.14606741573033,1
db77b5cc1194f3a6fbfcf17497d6e920ddd715f7a99f128b503163306ab981a7.xls,4.62078537661413,0,109,24,109,133,0,5,84,7.07865168539325,1
6e175ca3031f6140953f5222e06f962874cf6b64509e375928b446dae0028251.xls,5.15703792709097,0,70,16,70,57,0,3,81,4.08333333333333,1
108f3f1eeead9c1f8d1df4ed429f7133dfedcbe58dad3d9000c18945455d819f.xls,4.62078537661413,0,109,24,109,133,0,5,84,7.07865168539325,1
5baeffb847a3a2021c85b4712f5c305477ceb0ba529503294c0b217e2f6b0bb7.xls,5.10165876879424,0,72,17,72,51,0,3,81,3.79761904761904,1
f071785b5045e4b1a8d2135bf466f2bdb4289b673e0bbd765f8f00e17c3b904a.xlsx,5.07988477565395,0,71,17,71,45,0,3,81,3.79761904761904,1
8fe3e38513d90ab6e8d2da6ccae7c02f77f01bc6e14f8ec34176dca83676108f.xls,5.24622845560317,0,75,24,75,56,0,5,84,4.58426966292134,1
bbe2febe8b6653583c2f5a6d690349616c3046a85277be3597b3c3510592a1ec.xlsx,5.13283751581199,0,75,26,75,51,0,5,84,4.33707865168539,1
91777d1c3a88f8c324d1dc16007113aa070c718f234e9dec05c5c2930fd39edf.xlsx,5.30778053702987,0,77,24,77,52,0,5,84,4.37078651685393,1
1cda4d7b5f707e0a1dc12d16151cff7b6f8d5606db7bc4a760cf10b2444b6ec8.xlsx,5.30778053702987,0,77,24,77,52,0,5,84,4.37078651685393,1
07ed07a5b2471d76295b5266553f307717282580485dd788d7a97ba3b0b5c234.xls,5.30778053702987,0,77,24,77,52,0,5,84,4.37078651685393,1
dbb008087547da45c1c2865a4054ad96dbc938e332b521e47066dc31894fc359.xls,5.19017698568234,0,78,25,78,56,0,5,84,4.53932584269663,1
e195f517c48aa10fb9332be7d763b9e4cea5118509c210c32375713e52f761df.xls,5.03785723740523,0,85,24,85,80,0,5,84,5.0,1
513a6acc21682198ae396843242867976842dfc85084707794ed048f563b336f.xls,5.03785723740523,0,85,24,85,80,0,5,84,5.0,1
aebd2abfe35ec0326f8b1847a38eceba2919b6c76d4aa76a5d5fed512cfcddae.xls,5.1505025371087,0,80,25,80,49,0,5,84,4.22471910112359,1
443ac29037109e08cb760d259ac39cc3582a872128b50eddf02fe579f4295e64.xls,4.71989569127413,0,100,23,100,126,0,5,84,5.97752808988764,1
7b2747cf019c6e067b5c8c3b580058f0b417614891cb83fd27e78ce9d557d080.xls,4.95477988467387,0,97,23,97,102,0,5,84,5.70786516853932,1
bd3023b1b8e6a9a51230e56e7a5175b9b4eb8e285aefb279ef0b23e82f3c2298.xls,5.1505025371087,0,80,25,80,49,0,5,84,4.22471910112359,1
4947b0fd4d2972fc10c4e5eb6ba54105d870af146c0dd45190f5bba648b6c113.xls,5.1505025371087,0,80,25,80,49,0,5,84,4.22471910112359,1
381c6903595831d4638fe446d7f699401cc5f5d7146be5954813541b011eba73.xlsx,5.27749884535789,0,78,24,78,61,0,5,84,4.73033707865168,1
fb94e0bd93b98047396983324c296ff55798d35cfc7ba22232d50f7166113bb5.xls,5.21365552631146,0,75,25,75,50,0,5,84,4.32584269662921,1
7bcf405f9b907a165b6d6683248133aaea251aff372e89aa1ef9f55fb82a3259.xls,5.15416847161868,0,81,23,81,43,0,5,84,4.02247191011235,1
a7f261c74ba04e91f8215d3c1857935a7e4898564169cab7cb64d77b6f43b627.xls,5.25969696952223,0,79,26,79,66,0,5,84,4.64044943820224,1
9bee8d9e27b85da02e1bc27daa1df6ad81796ef84bb11d70795cdb3a648190ae.xls,5.15416847161868,0,81,23,81,43,0,5,84,4.02247191011235,1
5b957ed1c193f7100838ba1b7e8be83382313e6fbf226d2cdc39e12b6dadb02b.xls,5.24135147246194,0,79,25,79,53,0,5,84,4.35955056179775,1
f9e265a7660e3d54b12c9ec9b7f9aff04e1217e705ae7c69809caf44170261b1.xls,5.24866262089076,0,77,25,77,57,0,4,85,4.29213483146067,1
02bdc6f9aab0fd9e1d21c3dbd840c792c48dc1d0f22ca3f9c93d67f1ff71245a.xls,4.63799785726598,0,101,23,101,106,0,4,85,6.21348314606741,1
fa39f88a1d5d3990324c43b2f8b518ee0b3181de923bd3f3425540639faa37af.xls,5.06730645455847,0,85,27,85,115,0,4,85,5.12359550561797,1
386c3feebf8404ae538c2f6706ac51b1fc31ac15cef0c319460673657369494b.xls,5.06730645455847,0,85,27,85,115,0,4,85,5.12359550561797,1
2ec54fe56c9c0bfd1dfa5b80f83e56948fb8c8a1e3c259a39119bfea422397bf.xls,4.92823787110379,0,84,21,84,93,0,4,85,4.80898876404494,1
d549e6447f07ae6bd3489bf3f5fe2035d37acbf35c9e1c890c6608fb2b9d08f4.xls,5.06730645455847,0,85,27,85,115,0,4,85,5.12359550561797,1
d1cfe7973b00e2484e2cc6a84ebdcf4998179a74811bd249bad741630d082f0d.xls,4.54563110455976,0,75,18,75,172,0,4,85,5.9438202247191,1
ce9e8c29596fb727e1a414b1c38cd00d53f5253cdf706c1a26ed0a9c0244a970.xls,5.24135147246194,0,79,25,79,53,0,5,84,4.35955056179775,1
8ae43e539ff9713326277c5a0ddb7b1221a8a54db7cd87571373c3533a322c44.xls,4.5857941967944,0,67,24,67,117,0,4,85,5.91011235955056,1
2b879cc66eca9f45e901e5eca73005a09b0e43fdb2d33dee725c64c0380a40ac.xls,5.1247685033706,0,68,19,68,51,0,4,85,3.75280898876404,1
14ce6c0cb629e8203dfeb3182b7b13fa0ab82783b59ccfc195edbf32cdfd9791.xls,4.6463538081927,0,108,24,108,119,0,4,85,6.80898876404494,1
35c4c43eda9dd6fede052b8c1bf18a910f3e115d06ab56a08b9c713f644f5775.xls,4.6463538081927,0,108,24,108,119,0,4,85,6.80898876404494,1
39d9a8bd10ce05862026bf56661d60d506b0e33dfbf83600d96995f932f71de5.xls,4.77297668713294,0,90,27,90,119,0,4,85,5.8876404494382,1
10972a3ba0d16962e261565ac9db6e67f96ac7986bd62b26a6eab8a896c0a0f8.xls,5.18597320988589,0,72,23,72,38,0,4,85,3.87640449438202,1
75b17173c223c1629c86b1ca47aae96bdbad0c65ec06195167dced1aa64e526f.xls,5.18597320988589,0,72,23,72,38,0,4,85,3.87640449438202,1
fbf05e78091082b300f403e0589bff3c9946231dded2f7881e09e96bf88eed36.xls,4.6463538081927,0,108,24,108,119,0,4,85,6.80898876404494,1
8e2fac8ee6436a38b4e91e54964ca9def5c5e68b88e33d28b58b4b2614d191a6.xls,5.20653003617308,0,76,24,76,71,0,4,84,4.71590909090909,1
8dfb818996e2ab48a8454c6a55b7c9da1a8d175109c5996fe1d537d3fa90b2f7.xls,4.6463538081927,0,108,24,108,119,0,4,85,6.80898876404494,1
4c73e02801472ac3c9e211c84de30637b9eae728641359040d681049ff41d8fc.xls,4.42749271386837,0,89,26,89,128,0,4,84,7.38636363636363,1
f9071720b4f380a80a471ef7b3999a96b6e9e8207006a2117b59c4f8c27d61d9.xls,4.70708967769631,0,114,23,114,152,0,4,84,6.97727272727272,1
92ce156e436292b3a9d9d2ba65d60e00b6828c3d18d58c65aa5eab8167902715.xls,4.42749271386837,0,89,26,89,128,0,4,84,7.38636363636363,1
788bae5e3b962829f6eaa7b6e2c9846852e3a29bf2d4932c47b09d820413b123.xls,5.20839025284519,0,76,27,76,58,0,4,84,4.23863636363636,1
9c0994d3bab8ddf7d8b8e6609a3925de0b4b7ac62ed52057ce1f7429956c2c25.xls,5.20839025284519,0,76,27,76,58,0,4,84,4.23863636363636,1
319544891277f9c37d2f521a9cd070c37af3ba03f7416a34d58643b11dd3bee4.xls,5.24135147246194,0,79,25,79,53,0,5,84,4.35955056179775,1
27fa507e2430775d403256b4490e906c1838c0e12fcdb8bff73b4563cdad0a85.xls,5.16946340051538,0,69,25,69,55,0,4,84,4.20454545454545,1
19dc079522ee34597e17e76de94a3eb72ac27252e0beee03f0a81f29a1d5cc81.xls,4.54283564632367,0,104,24,104,107,0,4,84,6.81818181818181,1
cd18d903a0ff98d7487d8fe62218c514bd7a2037f5f4e32f2b81a5242cd01ead.xls,5.16946340051538,0,69,25,69,55,0,4,84,4.20454545454545,1
67b4b2c7edb8e0f0c0b7d8dd1466ce3ba24a2771be0aa1740e5548e824bc6353.xls,5.16946340051538,0,69,25,69,55,0,4,84,4.20454545454545,1
6f57827db6a32245f5dfd96684284fd45fe75935db2f59d8f71a5d70bc3f9620.xls,4.54283564632367,0,104,24,104,107,0,4,84,6.81818181818181,1
b3ace4f85d219464799bb59f8daacd1de4c64b36813d9d9defefb0850de20be5.xlsx,4.42749271386837,0,89,26,89,128,0,4,84,7.38636363636363,1
20af4fd7fbeb87c8c40946683190650b7234e19627d4412e19a8090706907e5a.xls,5.16946340051538,0,69,25,69,55,0,4,84,4.20454545454545,1
481ba4576aab966a7e8b0259439fa8eb05258f5782cf1cbeaba06d4262c2d958.xls,4.54283564632367,0,104,24,104,107,0,4,84,6.81818181818181,1
57f8a6dbf30cfe4debcf7ccb970aa064c05e37ba7ee3241a10eda6699909289b.xlsx,5.47704484963825,0,191,15,191,36,10,23,122,9.67586206896551,1
c0b609b0a994f32dfd5188ab8ba02e71b8acd30c95c4573c6a5aeebd4e6e01e5.xls,5.22929755691241,0,82,49,82,55,0,4,93,6.05154639175257,1
01c9617d2133ff705605d8dd0100dcf190eb75827573f5965a72712aa1f684e9.xls,5.18757710908841,0,86,45,86,82,0,12,93,6.71428571428571,1
61b5b1788cecd68f9af5c5c08808271cae7edb7d29d85d393e4653a94a7c02c2.xlsx,5.18830406810069,0,88,49,88,56,0,12,93,5.28571428571428,1
72d0910dcfdffbd8e0e3da0f443e4f698c0c6cb398608b44ea43f10d6cb52c45.xls,5.2452716526755,0,79,47,79,59,0,12,93,5.43809523809523,1
380f686d1319345a4fcf02f77097392d7fc45fc03b662c2162207da57799f553.xls,5.23650662375787,0,90,47,90,50,0,16,98,5.17543859649122,1
ce00e3457e8e4e53391055bcacef89e1f5423a6a7be70fa08fc24d88f43f3304.xls,5.3084972299994,0,77,45,77,54,0,9,92,5.74257425742574,1
af64d169c79c34397382c4a2ec4d8a7db3caa07b2ab3ba40c1c9b1bfb438b46a.xls,5.21530409573774,0,80,45,80,47,0,9,92,5.46534653465346,1
920ea22048f1f86c3fd0ee220e80f23c40cd6f267a3f01ca8f7ddc0aa1e60ddb.xls,5.28622424465257,0,78,45,78,52,0,9,92,5.89108910891089,1
774aff6ce3f0f9f2fc7893e9726d6c6c07217a5f5fc2f7be7e8d037eab5f881a.xls,5.28622424465257,0,78,45,78,52,0,9,92,5.89108910891089,1
b3920ede40455fca2fbb1edfc6299d2491fded7fa6e7fddb4a1fd4f74bfda921.xls,5.24861697823684,0,81,49,81,51,0,9,92,5.53465346534653,1
c42e2e73b96b837890f4d58423f25b1181aed81eee5d123ea0d0d1295d21509c.xls,5.27516588913358,0,76,45,76,58,0,9,92,6.1089108910891,1
c45bf0bf43d9595be252f2646198e686ee50df78f2eafd8fd58f5fda324db8b5.xls,5.30716459512601,0,79,49,79,60,0,9,92,6.24752475247524,1
1cc849f91a248a93d8380cfbdfb30fe3c8bb9f43fdd6aae38da8ebcbfd0cda23.xls,5.26682995452725,0,79,49,79,62,0,9,92,5.75247524752475,1
93bb5ffd7096d212388dbaaf8d0a961c5cc6bee4295e81d0c13d1db9b8d39eb1.xls,5.21193486953986,0,78,51,78,58,0,9,92,5.79207920792079,1
6a711b0a2af8ed8f70dfc2c3f2a94056b83ec198edd2beb66642e9195f98f79f.xls,5.21193486953986,0,78,51,78,58,0,9,92,5.79207920792079,1
63a2b87a8eb25ec9fda56831145e6d3e76a4b5e98fe99a47a6669fa4dad4c561.xls,5.21193486953986,0,78,51,78,58,0,9,92,5.79207920792079,1
078dd0cb7a5ab4d228094321a828d71aa7e111117d054aa00a5c32ddc2667c5a.xls,5.28892509400662,0,79,45,79,52,0,9,92,5.45544554455445,1
56e7d1b3dccc03d9f849dae44fa2ac32091265eeb72980a3b8321d04fa2b21fb.xls,5.21193486953986,0,78,51,78,58,0,9,92,5.79207920792079,1
800c3c5748a17e7fe2e37f56f2ceabd4972a025a10286e800ed1a1916523dd39.xls,5.21193486953986,0,78,51,78,58,0,9,92,5.79207920792079,1
e7de8f081f3f7c9e13e8279a9ce60d93ee48401482b67ed623bd035fe4dfc5e9.xls,5.28892509400662,0,79,45,79,52,0,9,92,5.45544554455445,1
4b9528fe4b8dda082aa49f005ae11b43bc6c9769c7da3c14e7630bf155950612.xls,5.28892509400662,0,79,45,79,52,0,9,92,5.45544554455445,1
2df2f515397964dae49b3aae092fed46476c7dc4a69bde4502a895b85518753d.xls,5.31175967966671,0,79,47,79,56,0,9,92,5.91089108910891,1
dd8b8fb459a717023927aa8563de1d3299452784e781550803ffa082dd2a4633.xls,5.28892509400662,0,79,45,79,52,0,9,92,5.45544554455445,1
da0695114f256e15abbcd5459c25bfe8c87766eddca9fae0c0d808b6ec715883.xls,5.16355684373626,0,75,47,75,50,0,9,92,5.27722772277227,1
b030ebf4f44de762849de57051a80dfc68786ca92a4c9f9f7339250c80996c1b.xls,5.36308040422654,0,79,49,79,50,0,9,92,5.75247524752475,1
c528e4e79822ef50b865a92de20a1aad0cf7c1dec7b6662a07efb6665a3996cf.xls,5.31678931701266,0,76,47,76,48,0,9,92,5.21782178217821,1
50bac9e2b36c81aaff91ea57d5b8d8d6b6206d1af8e9d478bc123d22706f2905.xls,5.31678931701266,0,76,47,76,48,0,9,92,5.21782178217821,1
e7edf40583a19e7b0f728f8606fd0aa5ae1656d97e1c2509b1ee45f74aa7a706.xls,5.32815138269767,0,80,51,80,56,0,9,92,5.83168316831683,1
c82327ec70d098494ce2f622711b59f178fba4b272ad9cfbff2a40ab2ba107ca.xls,5.32815138269767,0,80,51,80,56,0,9,92,5.83168316831683,1
bcad9bdbe72a1f7ecc52208e0776cde64e7ec3740d4689c7dea8f40f4014c442.xls,5.22545577833861,0,79,47,79,48,0,9,92,5.45544554455445,1
348075fdb491ffdba3faf658fad54b35122d2c52ff29ae2ab3bbf53f2a054e8d.xls,5.09616816179787,0,76,45,76,47,0,9,92,5.01980198019802,1
6106e7bb64153b6df89f693a4bce8a72f3f8f963b58f6727a0ba7ffaad69997b.xls,5.27451176829426,0,80,45,80,56,0,9,92,5.69306930693069,1
d691645cdaef8f04850ad99dc522a9c879c99a8878e5a47fdb8a79da50af29f9.xls,5.30868753468022,0,84,45,84,48,0,9,92,5.65346534653465,1
e53c14a126671ea2d4d3c5229f1d53ebc064893e039025e63df26bae05d945b0.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
d9cfa25d1e46bba2e37e31e5dc21bb5ba79009247218a1a803df3c101d50e788.xls,5.37736863816278,0,77,55,77,63,0,9,92,6.16831683168316,1
b9ef162c94e059a27f6c5e0950ddbd673a3bb2c82c7e9c914fe73b3355e1bdce.xlsx,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
6df84a87070e6e564f4e807bd9496c01424ab698bf7f18e69edab443a294fd14.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
61130c9fd8a6e60f204fb7f3725de32365308f5864432c415d5f85d232081f41.xlsx,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
8dddb55e418ddcec64c4649a34cfc3213de03790cf907e3408838bc46f0b68fb.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
057ef75d7d72a4e43766fd9e91801a21539171c1b7321a8138fd5a815e472f05.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
87e151a0866bf274e2bd883a94d842419dfc0333abbf60c4cce66ae3ec71fb71.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
879d9ef859733dda7eeebcab9b3514d96522a0c525d6bb5f80a1a48c4fb75eb4.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
b603bd104cf05c4a242892f835eaaaa0102bb8f33dab39487194f93a5764bae6.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
c09d66e6be951bf1e03a5339e61a8adc65b9471a5470eb46d6612caeadd0f7b5.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
f32096ef25fb9ed90727f4360dd1b0e98d8c25fb7ce3cde8eadd039982030d4c.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
c6a201438827608e2ac3c304b16d7ca32ec90eead04f4b6b59d1b3203b0e0ccd.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
8e57df83d1c6141ba2688e33848e10c16d217afcff20f0d016af2a88b3d86776.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
41cdb2eea2ebde2db65fdc8ca8c7dd6d77c6ca104ec9a012ca6f1ea76fd2b49f.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
c37b363744f92534310a17eca2c8329305865c4865b50a9dabf09538fe385704.xlsx,5.20624299661089,0,84,45,84,51,0,9,92,5.23762376237623,1
11768e9b66199cde34e4489d9dcdde585e3998e47ee7e55361d3d7def2797059.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
17f902ec7a5d598b6ecbe50765367fc29a02812af76cb2a188e4d09f5c1b49b9.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
15f7a3c85d9986d0e9501eeb81c8828f876a2f613efbf229949f329d953f6363.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
8f949b4b29beb9f3710d712c4a24580147cf24b645e776d730ec4f6a8f701684.xlsx,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
766920a9610d2ddceacc45cbf6205dae8e63dbaf8f0bd194d375197053570594.xlsx,5.20624299661089,0,84,45,84,51,0,9,92,5.23762376237623,1
9ead015d5b1ed45d32f8344250ac4e38a65f556c5639e6b19a2357908eda8b0b.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
06f50379cf9fef36f896be19d6036d5997be03db3ea7bf2f2bea21b141853ad1.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
bfe6bd7a381a5156c87b6e4de7cefcffb143d1cb65a66d3a8439741db3bfbc22.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
cd82fbcfd6ee56df1f957d2b591f55ff5636266af4d25196623b366e3badab7f.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
b25ffcefda984502b70299770e09329b94bd32b67bcf2a686f8a9351b504ea4d.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
0aeee18c392939bc5beb8715cba25d5672e8a1f6ca04e459eb825acd2d9d514f.xls,5.22176662518711,0,80,45,80,58,0,9,92,5.47524752475247,1
63ae139eb8b19b3df21676bbb9cc6baf46201e8064eb009e9c339a92d9d66a6d.xls,5.20624299661089,0,84,45,84,51,0,9,92,5.23762376237623,1
aecd10bb39ffd845053930233bb00341eca304ee7502a23b06133e74f5b8853f.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
f78325c49c1de13b529293e4019f40ce187de8f381fe6c20291f90cba228b4fc.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
7c75fe8f5830a4f47a7992c9ad46683d4190d21b8ffda14de2b64e6430c8a5b6.xls,5.22176662518711,0,80,45,80,58,0,9,92,5.47524752475247,1
06c24e37d4107bb65fd54ee36cbb0f22a08ea383176e1f467bfa77a8cc98b4b3.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
f96bce11f2901a3e0a2de8b0c1757f7d6be1c444f1e071394ed0cbfd2a0a8fd5.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
35c792a11c5c31a385357a312dcf1fc9fe3da87b7dfe0f348323cadb0cb425ba.xls,5.22176662518711,0,80,45,80,58,0,9,92,5.47524752475247,1
4e2b21fa3536ca18f18606c11e5e37303815bff2208a960fd0af33ce095fba5f.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
572387e1541823e69d42b208d74253dddfe19d20f2f5d67ecb232b897e510e9e.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
184ab2499eeb53c6cc33450d08521ac7ce00ad8b2408c46da511049d30be1084.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
2e81635ddf770dfe2a60e54e92472f758c8c677c69f015525d004ce889909e27.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
e0c13eb1937aad871c98dc9f6dc684f9a2e23de5554b747e8a3ec3a88fb9e8c0.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
ce0b8b6d98e1c76fa2c8dd158b1b1374671ba8a9c676acb88542215b3670c078.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
7e363ddbe294904dd4e75330978314b9250c1f3a473a8ef2b32d5ad7ca452863.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
5431aed8439980a73bf161528f095409f5d2cc2f97767db7ea7cbe9ba02aeabf.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
ee643a7eb6fc404bb889b767ea7598632c413c7d1681a186e5a5afe092ad7562.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
dcd41d22c86540a8d68d711dea6ebba1327e189e5aef6db8044446a31d5928c0.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
740ef4d1cf32c4cbf05d9c883bbd0db7ab91b5c44c0463fe4f860e143a41d468.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
a53ebd9766fe2fa24f197342a991c3a5dedf9525f3531ac1a287136c6d51a773.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
7dd391e82672e2731c7d9c69d8f880a7ad4de4bb431dad3f44e4d1bf38c6fc35.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
29e69cfcfbf3f6703499c69c4b333ba3d1299718cd684eeb05d930edf700101f.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
30e225c474caca0c8a3946a303d4b8a6c0bdb5bb0d4a55c9c9944ac4c7cdddd4.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
5534ffafe9d2eed720a3115f0e7a165ae526eb8555125da9209f5c10c26d4b64.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
204444ba9e50f16873a7da65ef2ec28e5aeea4440fceb9670262cf955a0fa191.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
00ddf03f419e7231b08080522f9c491572e0f123b59df875ef4c28ce3440c5f1.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
a52786d489cd9ab34a392697e03b783f1acd5a0056bbfc71214a6ff9930638f0.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
b485c81016ddd90561d6d31bbc7ad889733a7a80c1570edce1309f56dd3b7de5.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
cca67a24e74ca5338ae686b160c64726cfb02bbb1dba480960dee4832ce72749.xls,5.20624299661089,0,84,45,84,51,0,9,92,5.23762376237623,1
275a7b7c8aab4204934071281675e67caacd5e296f607a5c057c57d1abdab1e8.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
f17f403385360497d1121129f904ea569975a3a6f502b2bc95d1490b0be1181c.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
32204f5d81304bd8f34e2a3ed9bf2f5b28be1c2a083da04ed7d871406e239b09.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
3b33c9ee9c94282cd8f847b83f3197b64113ecaeb80984e04735a192bdc231b6.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
9781fbd85e4b9c54465cbdf7caf2867b3990ccc4213b4f03d825cb82745059ff.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
4750b6c4fb0c753e7d0519bf8cd1bf8fdb73fa8fbfe44689888448583c3cdff3.xls,5.30320197987027,0,84,43,84,54,0,9,92,5.57425742574257,1
33052ca61e337fbc54d71cef8f23248cd8f78e68c4fe7a24c30e76497518fd02.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
0d374ad4089377a99fdf0e43cc5aac00f9b7e7cd12c531c556ae5e9a63debc19.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
f77c3ea716a4328b6936b3f31faad5595fd6e19f2dc8e27bbab8965fa2cdcc68.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
2e840987a99b1dc8be9908e95b578289021875cf668dc61475e912cbc5fa194b.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
71aa4db0e73533585920707814a4fbea3f884babb33b075eb9a075085f41a5d9.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
189b5fe4129208b306a337565a45f9d037108a4b91fc75957759fef441edc9d3.xls,5.22176662518711,0,80,45,80,58,0,9,92,5.47524752475247,1
2b7fc59cc8ea4fbeb5e4523517dbf5cc35edac4cb4e524bd15ba6c3deed6af2d.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
f88fe02c1d4eeaf522b088ab279cda70ba1a531f33fd4af6e5afa3c96c5b7b05.xls,5.20624299661089,0,84,45,84,51,0,9,92,5.23762376237623,1
d4b5829c4a9a66b9ef07c36f66d6c668e1ce95751661108551433dc9e014d0c7.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
cc9ae37780ed24b0fe902aa8b71ca04b9cab2f237c48bdf0b50d4b809647391b.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
457a6d3a34153a57c63384e2e5cc441866a77bafa91875079ca7a20391a9a608.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
39855a8d0a252aea5d8785123d99bfd92f67ae5bd03ee3c5cad8865b59a473ce.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
309d9d1c0d5bd6964f0e28a4b22e0dbe0aafd97a13700afddb288be2a2a81b4c.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
26c6f3197a24c1adca79490a2c33735bc4855ac03666a09b6c40080c59357ed3.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
4f34f41ba995d4c059700041644496850f52484ec3a91ae7980cf592ac1ca9ea.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
220832f02272f898ce972e79d5db8f0f78260e33363cf8521ff1d3ca986f2b22.xls,5.20624299661089,0,84,45,84,51,0,9,92,5.23762376237623,1
09c023889b10883bae3722e68bd9d758852776ef02ae1add485a1e47263dee88.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
6290a6b521d3534d5251c1ec32348cf65e82f32511a012123f4e011725e4cf39.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
af26ea7f8a730bda956dd9afd9af7acda9e34401f24564114f1014d0225302f5.xls,5.30454202982389,0,80,47,80,56,0,9,92,5.71287128712871,1
dea1955099551f63b7272461c881e13f87964baf426fba1eaaac0ad98fefe02d.xls,5.3598018897927,0,82,47,82,61,0,9,92,6.04950495049504,1
