sender_ip,urls,suspicious_words,label
,[],[],0
64.161.22.236,"['http://www.auracom.com/~teledyn', 'http://teledyn.com/']",[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
66.218.66.65,"['http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,"['http://scriptingnews.userland.com/backissues/2002/09/25#When:5:34:49AM', 'http://www.dotcomscoop.com/article.php?sid=40']",[],0
,"['http://www.newsisfree.com/click/-4,8269406,1717/', 'http://www.newsisfree.com/Images/fark/bostonglobe.gif']",['click'],0
193.172.5.4,"['http://freshrpms.net/builds/index.html?build=mplayer', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,['http://www.askbjoernhansen.com/archives/2002/09/20.html'],[],0
,"['http://boingboing.net/#85524777', 'http://www.msnbc.com/news/816517.asp', 'http://www.quicktopic.com/boing/H/VKy7KfS2A7jUZ', 'http://www.camworld.com']",[],0
64.161.22.236,"['http://www.auracom.com/~teledyn', 'http://teledyn.com/']",[],0
,"['http://www.newsisfree.com/click/-1,8167824,1440/']",['click'],0
,"['http://www.newsisfree.com/click/-0,8613662,159/']",['click'],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/16/1243234', 'http://use.perl.org/comments.pl?sid=02/09/16/1243234', 'http://www.pm.org/', 'http://use.perl.org/article.pl?sid=02/09/16/1448246', 'http://use.perl.org/article.pl?sid=02/09/16/1448246', 'http://use.perl.org/comments.pl?sid=02/09/16/1448246', 'http://developer.java.sun.com/developer/qow/archive/184/index.jsp', 'http://use.perl.org/article.pl?sid=02/09/16/2026255', 'http://use.perl.org/article.pl?sid=02/09/16/2026255', 'http://use.perl.org/comments.pl?sid=02/09/16/2026255', 'http://use.perl.org/my/messages/']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
193.120.211.219,['http://www2.ucsc.edu/staff_hr/employment/listings/020809.htm'],[],0
,"['http://www.newsisfree.com/click/-5,8535464,215/']",['click'],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,"['http://sources.redhat.com/ml/libc-hacker/1999-12/msg00070.html', 'http://www.atnf.csiro.au/people/rgooch/linux/docs/io-events.html;', 'http://oss.sgi.com/projects/kaio/faq.html)', 'http://www.pobox.com/~kragen/>', 'http://advogato.org/person/raph/diary.html?start=252', 'http://www.kode-fu.com/geek/2002_08_04_archive.shtml']",[],0
64.161.22.236,[],[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85521686', 'http://abcnews.go.com/wire/Politics/ap20020925_1716.html', 'http://www.quicktopic.com/16/H/rwiEsrBZkX8p']",[],0
,"['http://www.newsisfree.com/click/-1,8406747,1717/']",['click'],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1075', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/08/27/1317253', 'http://use.perl.org/comments.pl?sid=02/08/27/1317253', 'http://www.devx.com/dotnet/articles/ym81502/ym81502-1.asp', 'http://use.perl.org/my/messages/']",[],0
,"['http://www.newsisfree.com/click/-4,8723998,215/']",['click'],0
,"['http://www.newsisfree.com/click/-3,8457381,215/']",['click'],0
216.136.171.252,"['http://www.rhyolite.com/anti-spam/dcc/source/dccd.tar.Z', 'http://www.dcc-servers.net/dcc/source/dccd.tar.Z', 'http://www.rhyolite.com/anti-spam/dcc/dcc-tree/CHANGES', 'http://www.dcc-servers.net/dcc/dcc-tree/CHANGES', 'http://www.rhyolite.com/mailman/listinfo/dcc', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,['http://www.teledyn.com'],['click'],0
,"['http://www.livejournal.com/talkread.bml?journal=jwz&itemid=52887', 'http://www.livejournal.com/talkread.bml?journal=jwz&itemid=52887']",[],0
194.125.145.45,"['http://enigmail.mozdev.org', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1006', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
,"['http://diveintomark.org/archives/2002/10/03.html#css_and_mobile_devices', 'http://diveintomark.org/archives/rooms/css/', 'http://www.dashes.com/anil/index.php?archives/003378.php', 'http://diveintomark.org/archives/2002/02/01.html#print_me', 'http://diveintomark.org/archives/2002/02/13.html#css_fun_and_games', 'http://diveintomark.org/archives/2002/02/14.html#moral_arguments_aside', 'http://diveintomark.org/archives/2002/02/15.html#css_and_universal_design', 'http://diveintoaccessibility.org/']",[],0
66.218.66.70,"['http://us.click.yahoo.com/RrPZMC/jTmEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,['http://www.python.org/~guido/)'],[],0
,[],[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85534163', 'http://www.news.com.au/common/story_page/0,4057,5239758%255E13762,00.html', 'http://www.quicktopic.com/boing/H/tFBrRGn3CvLk9']",[],0
64.161.22.236,"['http://www.ocregister.com/sitearchives/2002/8/25/news/uci00825cci1.shtml', 'http://xent.com/mailman/listinfo/fork']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
64.161.22.236,[],[],0
,['http://www.mozillazine.org/weblogs/hyatt/#85443841'],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85516563', 'http://www.tcj.com/247/i_rall.html', 'http://www.quicktopic.com/16/H/de7BfPnMekg']",[],0
193.172.5.4,"['http://freshrpms.net/mirrors/psyche.html', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
,"[""http0:zope'""]",[],0
,['http://www.mozillazine.org/weblogs/hyatt/#85377159'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
64.161.22.236,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,[],[],0
,"['http://www.newsisfree.com/click/-4,8523004,215/']",['click'],0
64.161.22.236,"['http://www.auracom.com/~teledyn', 'http://teledyn.com/']",[],0
193.172.5.4,"['http://freshrpms.net/shuttle/)', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-commits']",[],0
,"['http://www.newsisfree.com/click/-3,8256508,1717/']",['click'],0
,"['http://www.newsisfree.com/click/-2,8418823,215/']",['click'],0
193.172.5.4,"['http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://www.thehip.com', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
64.161.22.236,[],[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
193.172.5.4,"['http://beast.gtk.org', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/24#When:9:13:33AM', 'http://inessential.com/2002/09/21.php']",[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/23#When:4:27:03PM', 'http://rss.com.com/2100-1017-959046.html?type=pt&part=rss&tag=feed&subj=news']",[],0
,"['http://www.newsisfree.com/click/-0,8597656,215/']",['click'],0
64.161.22.236,[],[],0
,['http://jeremy.zawodny.com/blog/archives/000210.html'],[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
,"['http://www.newsisfree.com/click/-3,8688973,215/']",['click'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.161.22.236,['http://www.hotmail.com'],[],0
66.187.233.211,[],[],0
,[],[],0
,"['http://boingboing.net/#85516085', 'http://blog.glennf.com/gmblog/archives/00000254.htm', 'http://www.quicktopic.com/boing/H/K3FKZ6jSJe2Px', 'http://www.siliconvalley.com/mld/siliconvalley/business/columnists/dan_gillmor/ejournal/']",[],0
64.161.22.236,[],[],0
64.161.22.236,['http://www.mithral.com/~beberg/'],[],0
64.161.22.236,['http://www.ibuc.com/>'],[],0
64.161.22.236,[],[],0
64.161.22.236,['http://www.digichapman.com/index.php?permalink=67'],[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-commits']",[],0
194.125.145.45,['http://www.linux.ie/mailman/listinfo/ilug'],[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],['bank'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
,['http://www.askbjoernhansen.com/archives/2002/09/20.html'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-0,8357899,215/']",['click'],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/10/07/1124226', 'http://use.perl.org/article.pl?sid=02/10/07/1124226', 'http://use.perl.org/comments.pl?sid=02/10/07/1124226', 'http://use.perl.org/article.pl?sid=02/10/07/132252', 'http://use.perl.org/comments.pl?sid=02/10/07/132252', 'http://www.securesoftware.com/rats.php', 'http://use.perl.org/my/messages/']",[],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-4,8268029,1717/', 'http://www.newsisfree.com/Images/fark/azcentral.gif']",['click'],0
64.161.22.236,"['http://www.wpafb.af.mil/museum/history/postwwii/pe.htm', 'http://www.wired.com/news/print/0,1294,53928,00.html)', 'http://www.legrandsaut.org/site_en/']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
216.136.171.252,['http://www.HispaLinux.es/~data/'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/10/02/1647249', 'http://use.perl.org/article.pl?sid=02/10/02/2257211', 'http://use.perl.org/my/messages/']",[],0
,"['http://www.newsisfree.com/click/-3,8699227,215/']",['click'],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.newsisfree.com/click/215,0,215/']",['click'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
64.161.22.236,['http://www.earthviewer.com/'],[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
66.187.233.211,[],[],0
193.172.5.4,"['http://psyche.freshrpms.net/rpm.html?id=80', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,['http://www.python.org/~guido/)'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/17/121210', 'http://use.perl.org/comments.pl?sid=02/09/17/121210', 'http://www.theperlreview.com/', 'http://use.perl.org/my/messages/']",[],0
,"['http://boingboing.net/#85534626', 'http://www.msnbc.com/news/816606.asp', 'http://www.quicktopic.com/boing/H/f5ZpuJU5975K', 'http://www.echonyc.com/~steven/']",[],0
193.172.5.4,"['http://www.CounterMoon.com', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
64.161.22.236,['http://xent.com/mailman/listinfo/fork'],[],0
64.161.22.236,[],[],0
,[],[],0
64.161.22.236,[],[],0
,[],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85506950', 'http://www.siliconvalley.com/mld/siliconvalley/business/columnists/dan_gillmor/4132447.htm', 'http://www.siliconvalley.com/mld/siliconvalley/4175607.htm', 'http://www.quicktopic.com/boing/H/WDUVXyKf9qUj']",[],0
193.172.5.4,"['http://apt-rpm.tuxfamily.org/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,"['http://www.newsisfree.com/click/-0,8613669,159/']",['click'],0
193.172.5.4,"['http://www.dudex.net/rpms/gamix-1.99.p13-aap1.i686.rpm', 'http://www.dudex.net/rpms/gamix-1.99.p13-aap1.src.rpm', 'http://www.dudex.net/rpms/gamix.spec', 'http://freshrpms.net/builds/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
64.161.22.236,[],[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85528553', 'http://www.infoworld.com/articles/op/xml/02/10/04/021004opethics.xml?s=rss&t=wireless&slot=3', 'http://80211b.weblogger.com/2002/10/04', 'http://www.quicktopic.com/boing/H/RkUMBVBT8A3']",[],0
,"['http://boingboing.net/#85541049', 'http://www.cheshiredave.com/mastication/2002/10/0041-mouse.html', 'http://www.impacttheatre.com/season/index.html', 'http://www.quicktopic.com/boing/H/qmXnPYTBGj3A']",[],0
,"['http://www.newsisfree.com/click/-0,8357898,215/']",['click'],0
216.136.171.252,"['http://spamassassin.org', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,"['http://www.newsisfree.com/click/-0,8357900,215/', 'http://www.newsisfree.com/Observer/review/story/0,6903,800788,00.html']",['click'],0
64.161.22.236,['http://www.thecliffguy.com/cliffs.htm'],[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.161.22.236,['http://www.ibuc.com/>'],[],0
64.161.22.236,['http://www.mithral.com/~beberg/'],[],0
,"['http://www.newsisfree.com/click/-1,8622124,215/']",['click'],0
66.218.66.70,"['http://news.bbc.co.uk/1/hi/uk/2220922.stm', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
66.218.66.83,"['http://www.guardian.co.uk/international/story/0,3604,806579,00.html', 'http://us.click.yahoo.com/SrPZMC/kTmEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
64.161.22.236,[],[],0
,"['http://www.newsisfree.com/click/-3,8483155,1440/']",['click'],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
66.187.233.211,"['https://listman.redhat.com/mailman/listinfo/exmh-workers', 'http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",['click'],0
,"['http://scriptingnews.userland.com/backissues/2002/09/23#When:12:00:00AM', 'http://www.goldlake.com/']",[],0
216.136.171.252,['http://www.grisoft.com).'],[],0
66.187.233.211,"['http://www.ai.mit.edu/~jrennie/', 'https://listman.redhat.com/mailman/listinfo/exmh-users']",[],0
64.161.22.236,"['http://www.census.gov/population/pop-profile/2000/chap04.pdf', 'http://www.census.gov/population/www/pop-profile/profile2000.html']",[],0
64.161.22.236,['http://www.hotmail.com'],[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/09/02/1827239', 'http://use.perl.org/article.pl?sid=02/09/03/2334251', 'http://use.perl.org/article.pl?sid=02/09/04/002204', 'http://use.perl.org/my/messages/']",[],0
,"['http://scriptingnews.userland.com/backissues/2002/09/25#When:6:48:40AM', 'http://www.theshiftedlibrarian.com/2002/09/24.html#a2837', 'http://research.yale.edu/lawmeme/modules.php?name=News&file=article&sid=350']",[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
194.125.145.45,"['http://www.hackwatch.com/~kooltek', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
66.218.66.108,"['http://news.bbc.co.uk/1/hi/entertainment/showbiz/2308581.stm', 'http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
64.161.22.236,['http://messenger.msn.com'],[],0
193.172.5.4,"['http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
216.136.171.252,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
66.218.66.65,"['http://www.angelfire.com/journal/cathbodua/Gods/Qgods.html', 'http://us.click.yahoo.com/QrPZMC/iTmEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
66.92.69.221,[],[],0
64.161.22.236,[],[],0
193.172.5.4,"['http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,"['http://lists.freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
,"['http://www.newsisfree.com/click/-1,8390122,1717/', 'http://www.newsisfree.com/Images/fark/sun.gif']",['click'],0
64.28.67.73,"['http://use.perl.org/article.pl?sid=02/08/29/193225', 'http://use.perl.org/my/messages/']",[],0
,"['http://www.newsisfree.com/click/-2,8655707,215/']",['click'],0
193.172.5.4,"['http://svcs.affero.net/rm.php?r=jkeating', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,"['http://www.newsisfree.com/click/-4,8723993,215/', 'http://www.newsisfree.com/quiz/0,7476,349695,00.html', 'http://www.newsisfree.com/crossword/0,4406,180778,00.html', 'http://www.newsisfree.com/interactive/0,2759,192055,00.html', 'http://www.newsisfree.com/cartoons/0,7371,337484,00.html', 'http://www.newsisfree.com/weblog/0,6798,517233,00.html', 'http://www.newsisfree.com/Northern_Ireland/Story/0,2763,808962,00.html']",['click'],0
,"['http://diveintomark.org/archives/2002/10/08.html#teach_a_man_to_fish', 'http://www.disobey.com/amphetadesk/finding_more.html']",[],0
,"['http://boingboing.net/#85511996', 'http://www.movabletype.org/osxcon/', 'http://www.quicktopic.com/boing/H/Eg8fKLFxsFr', 'http://www.dollarshort.org/']",[],0
193.172.5.4,"['http://lists.freshrpms.net/mailman/listinfo/rpm-list', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
193.172.5.4,"['http://distro.conectiva.com.br/pipermail/apt-rpm/2002-August/000653.html', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,['http://www.askbjoernhansen.com/archives/2002/09/12.html'],[],0
207.69.200.60,[],[],0
66.218.66.78,"['http://www.cliktrik.com/people/family/me/0419.jpg', 'http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,['http://www.askbjoernhansen.com/archives/2002/09/07.html'],[],0
,"['http://www.newsisfree.com/click/-0,8358764,215/']",['click'],0
64.161.22.236,[],[],0
64.161.22.236,"['http://xent.com/mailman/listinfo/fork', 'http://xent.com/mailman/listinfo/fork', 'http://xent.com/mailman/listinfo/fork']",[],0
,"['http://www.newsisfree.com/click/-2,8423194,1717/']",['click'],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com', 'https://listman.redhat.com/mailman/listinfo/exmh-workers']",['click'],0
,"['http://boingboing.net/#85534328', 'http://www.neimanmarcus.com/store/sitelets/christmasbook2002/fc.htm?navAction=jump&promo=home2', 'http://www.quicktopic.com/boing/H/sWabFeGyB5u4C']",[],0
64.161.22.236,['http://www.washingtonpost.com/wp-dyn/articles/A63543-2002Sep10.html'],[],0
216.136.171.252,"['http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
,"['http://www.newsisfree.com/click/-0,8613667,159/']",['click'],0
64.161.22.236,['http://www.cb-2000.com/'],[],0
,"['http://www.newsisfree.com/click/-3,8015194,1440/']",['click'],0
,"['http://boingboing.net/#85528531', 'http://www.craphound.com/images/actlab.jpg]', 'http://www.eff-austin.org/cory/', 'http://www.quicktopic.com/boing/H/GkMGdXswsP7', 'http://www.weblogsky.com/']",[],0
,['http://jeremy.zawodny.com/blog/archives/000187.html'],[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-users'],[],0
64.161.22.236,['http://www.techcentralstation.com/1051/printer.jsp?CID=1051-100802B'],[],0
,"['http://www.newsisfree.com/click/-1,8171675,1440/']",['click'],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=762', 'http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
64.161.22.236,[],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,[],[],0
194.125.145.45,"['http://www.linux.ie/mailman/listinfo/ilug', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
64.161.22.236,['http://www.techcentralstation.be/2051/wrapper.jsp?PID=2051-100&CID=2051-'],[],0
64.161.22.236,[],[],0
,"['http://www.livejournal.com/talkread.bml?journal=jwz&itemid=54458', 'http://www.livejournal.com/talkread.bml?journal=jwz&itemid=54458']",[],0
64.161.22.236,[],[],0
,"['http://boingboing.net/#85485727', 'http://www.versiontracker.com/dyn/moreinfo/macosx/16324', 'http://www.quicktopic.com/boing/H/NmjEGYXDmqd', 'http://www.patandkat.com/pat/weblog/']",[],0
,['http://www.askbjoernhansen.com/archives/2002/09/12.html'],[],0
64.161.22.236,[],[],0
64.161.22.236,['http://www.teledyn.com'],[],0
,"['http://www.newsisfree.com/click/-1,8639022,1440/']",['click'],0
216.136.171.252,"['http://sf.net/tracker/index.php?func=detail&aid=600311&', 'http://thinkgeek.com/sf', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
194.125.145.45,"['http://wivenhoe.staff8.ul.ie/~brendan>', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
,"['http://www.newsisfree.com/click/-2,8655706,215/']",['click'],0
64.161.22.236,[],[],0
194.125.145.45,"['http://fr.mail.yahoo.com', 'http://www.linux.ie/mailman/listinfo/ilug']",[],0
,"['http://boingboing.net/#85507259', 'http://www.economist.com/displaystory.cfm?story_id=1337165', 'http://www.quicktopic.com/boing/H/UKW9AAQCsFibH']",[],0
,['http://www.gerg.ca/'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://diveintomark.org/archives/2002/10/06.html#all_digital', 'http://slashdot.org/article.pl?sid=02/10/04/1549200&mode=nested&tid=126&threshold=3', 'http://www.lighttouchimagery.com/']",[],0
,['http://www.askbjoernhansen.com/archives/2002/09/20.html'],[],0
66.218.66.74,"['http://news.bbc.co.uk/1/hi/uk/2310209.stm', 'http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
,"['http://www.newsisfree.com/click/-3,7506698,159/']",['click'],0
64.161.22.236,[],['verify'],0
,"['http://www.newsisfree.com/click/-1,8381140,215/']",['click'],0
64.161.22.236,"['http://www.religioustolerance.org/chr_10c7.htm', 'http://www.xent.com/FoRK-archive/july99/0163.html', 'http://xent.com/mailman/listinfo/fork']",[],0
,"['http://www.newsisfree.com/click/-2,8428489,215/']",['click'],0
64.161.22.236,['http://www.shareholder.com/maxtor/news/20020909-89588.cfm'],[],0
64.161.22.236,"['http://www.economist.com/science/displayStory.cfm?story_id=1365118', 'http://messenger.msn.com', 'http://endeavors.com']",[],0
,"['http://www.newsisfree.com/click/-4,8276089,215/']",['click'],0
193.172.5.4,"['http://ftp.freshrpms.net/pub/freshrpms/testing/nessus/', 'http://freshrpms.net/', 'http://lists.freshrpms.net/mailman/listinfo/rpm-list']",[],0
,"['http://boingboing.net/#85483138', 'http://www.pitt.edu/~alkst3/USA.html', 'http://www.wndu.com/news/contact16/contact16_2450.php', 'http://www.quicktopic.com/16/H/umA3qpRqVJkRm']",[],0
193.172.5.4,['http://lists.freshrpms.net/mailman/listinfo/rpm-list'],[],0
66.187.233.211,"['http://www.DeepEddy.Com/~cwg/', 'http://www.virCIO.Com']",[],0
216.136.171.252,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=486', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
64.161.22.236,"['http://english.pravda.ru/main/2002/09/13/36519.html', 'http://story.news.yahoo.com/news?tmpl=story2&cid=518&ncid=518&e=51&u=/ap/200']",[],0
216.136.171.252,"['http://www.jabber.com/osdn/xim', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-talk']",[],0
,[],[],0
64.161.22.236,[],[],0
193.120.211.219,"['https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/razor-users']",[],0
64.161.22.236,['http://www.endeavors.com.'],[],0
,['http://jeremy.zawodny.com/blog/archives/000222.html'],[],0
,"['http://boingboing.net/#85506723', 'http://reuters.com/news_article.jhtml?type=search&StoryID=1510778', 'http://www.quicktopic.com/boing/H/rw7cDXT3W44C']",[],0
66.187.233.211,"['http://www-swiss.ai.mit.edu/htbin/pks-extract-key.pl?op', 'https://listman.redhat.com/mailman/listinfo/exmh-workers']",[],0
64.161.22.236,['http://www.mithral.com/~beberg/'],[],0
64.161.22.236,[],[],0
193.120.211.219,"['http://www.hughes-family.org/bugzilla/show_bug.cgi?id=839', 'https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390', 'https://lists.sourceforge.net/lists/listinfo/spamassassin-devel']",[],0
66.218.66.106,"['http://www.washingtonpost.com/wp-dyn/articles/A46455-2002Oct5.html', 'http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM', 'http://docs.yahoo.com/info/terms/']",['click'],0
,"['http://diveintomark.org/archives/2002/09/25.html#plan', 'http://ftrain.com/recent_update_etc.html']",[],0
66.187.233.211,['https://listman.redhat.com/mailman/listinfo/exmh-workers'],[],0
